trial,seed,method,coverage_rate,avg_length,coverage_vs_scp,length_efficiency_vs_scp,noisy_accuracy,ambiguous_rate
88,633718516,PCP,0.9043824701195219,144.31767151500077,0.015936254980079667,0.9479369474670553,1.0,0.0
89,467451520,SCP,0.9362549800796812,139.25741852402757,0.0,1.0,1.0,0.0
89,467451520,Cluster-wise Oracle,0.900398406374502,125.63209994532201,-0.03585657370517925,1.10845411789372,1.0,0.0
89,467451520,PCP,0.9721115537848606,167.18392863852154,0.03585657370517936,0.8329593619319979,1.0,0.0
90,697423155,SCP,0.8007968127490039,99.82436570445677,0.0,1.0,1.0,0.0
90,697423155,Cluster-wise Oracle,0.7808764940239044,92.15717732779245,-0.019920318725099584,1.0831968664729499,1.0,0.0
90,697423155,PCP,0.8087649402390438,99.38324686706264,0.007968127490039834,1.004438563352475,1.0,0.0
91,889878892,SCP,0.9083665338645418,134.0698615416578,0.0,1.0,1.0,0.0
91,889878892,Cluster-wise Oracle,0.8685258964143426,121.28308573643474,-0.03984063745019917,1.1054291761096062,1.0,0.0
91,889878892,PCP,0.9362549800796812,146.48955744168813,0.027888446215139417,0.9152178754791163,1.0,0.0
92,95369047,SCP,0.848605577689243,123.90848420797002,0.0,1.0,1.0,0.0
92,95369047,Cluster-wise Oracle,0.8087649402390438,108.86098799515936,-0.03984063745019928,1.138226709953062,1.0,0.0
92,95369047,PCP,0.896414342629482,138.06098973837487,0.047808764940239,0.8974909164621824,1.0,0.0
93,346999748,SCP,0.8207171314741036,119.95166187918288,0.0,1.0,1.0,0.0
93,346999748,Cluster-wise Oracle,0.7569721115537849,100.64191400154368,-0.06374501992031878,1.1918658649252538,1.0,0.0
93,346999748,PCP,0.900398406374502,161.07658226306657,0.07968127490039834,0.7446871555995681,1.0,0.0
94,894196142,SCP,0.9760956175298805,171.98078105718895,0.0,1.0,1.0,0.0
94,894196142,Cluster-wise Oracle,0.8804780876494024,147.48677812897705,-0.09561752988047811,1.166075923814621,1.0,0.0
94,894196142,PCP,0.900398406374502,177.75355749920178,-0.07569721115537853,0.9675237079739529,1.0,0.0
95,289921895,SCP,0.8764940239043825,134.176477142101,0.0,1.0,1.0,0.0
95,289921895,Cluster-wise Oracle,0.8167330677290837,113.3223859701348,-0.05976095617529875,1.1840244625405445,1.0,0.0
95,289921895,PCP,0.8406374501992032,119.95650441923145,-0.03585657370517925,1.1185427400682892,1.0,0.0
96,271441711,SCP,0.8167330677290837,120.40853922213024,0.0,1.0,1.0,0.0
96,271441711,Cluster-wise Oracle,0.7808764940239044,105.86533207834525,-0.03585657370517936,1.1373745952359773,1.0,0.0
96,271441711,PCP,0.8446215139442231,128.92880009561023,0.027888446215139417,0.9339149913195377,1.0,0.0
97,446388326,SCP,0.8406374501992032,126.15462728940193,0.0,1.0,1.0,0.0
97,446388326,Cluster-wise Oracle,0.8207171314741036,121.22309632332228,-0.019920318725099584,1.0406814469820704,1.0,0.0
97,446388326,PCP,0.8924302788844621,149.3342812276064,0.05179282868525892,0.8447800883517468,1.0,0.0
98,776088884,SCP,0.852589641434263,117.09520189974577,0.0,1.0,1.0,0.0
98,776088884,Cluster-wise Oracle,0.7848605577689243,109.52320885000947,-0.0677290836653387,1.0691359678851817,1.0,0.0
98,776088884,PCP,0.8207171314741036,121.7004268830948,-0.031872509960159334,0.9621593358273689,1.0,0.0
99,303908157,SCP,0.9243027888446215,143.11901176123436,0.0,1.0,1.0,0.0
99,303908157,Cluster-wise Oracle,0.8804780876494024,127.32830355772708,-0.043824701195219085,1.1240156961358416,1.0,0.0
99,303908157,PCP,0.952191235059761,161.8612655965141,0.02788844621513953,0.8842079124600433,1.0,0.0
100,18834235,SCP,0.8764940239043825,130.71094054157788,0.0,1.0,1.0,0.0
100,18834235,Cluster-wise Oracle,0.8167330677290837,114.82374271007346,-0.05976095617529875,1.1383616093373574,1.0,0.0
100,18834235,PCP,0.9641434262948207,168.14388779445616,0.08764940239043828,0.7773755100831415,1.0,0.0
